6,6,0,1011,2145,1200,2252,1476,2098,2879
6,6,0,922,3996,1195,2236,1474,2086,2858
6,6,0,839,2049,1199,2155,1387,2001,2782
6,6,0,924,2049,1197,2155,1386,2002,2863
6,6,0,1513,4001,1363,2234,1468,2084,2860
6,6,0,923,4078,1281,2324,1471,2088,2944
6,6,0,923,2045,1280,2238,1469,2085,2864
6,6,0,1683,2208,1360,2397,1550,2163,3022
6,6,0,1678,4412,1440,2475,1545,2241,3013
6,6,0,1010,2136,1280,2327,1470,2089,2954
6,6,0,1600,4246,1278,2313,1467,2079,2936
6,6,0,1009,4336,1282,2313,1554,2165,2939
6,6,0,1009,2141,1283,2246,1474,2094,2954
6,6,0,926,2053,1199,2246,1390,2095,2869
6,6,0,925,2052,1199,2243,1388,2092,2951
6,6,0,1598,4320,1360,2309,1465,2161,2930
6,6,0,925,4251,1199,2233,1388,2084,2857
6,6,0,925,2052,1198,2243,1473,2092,2866
6,6,0,924,2055,1197,2163,1388,2008,2792
6,18,55,1250,2105,0,2801,784,710,2656
6,18,138,321,1447,0,1378,792,717,1755
6,18,223,406,2206,0,1629,870,795,1913
6,18,222,491,2277,0,1537,955,797,2913
6,18,139,408,2197,0,2896,788,713,2749
6,18,224,493,2280,0,2301,21,795,2836
6,18,139,322,1442,0,1373,788,714,1747
6,18,225,408,1539,0,956,22,720,1849
6,18,223,1416,2271,0,4216,952,877,2819
6,18,55,324,2110,0,2131,789,713,2666
6,18,224,408,1530,0,1462,21,801,1848
6,18,139,408,2194,0,4085,788,714,2748
6,18,138,322,1449,0,1380,794,633,1761
6,18,139,408,2191,0,2887,786,712,2743
6,18,223,493,2279,0,2972,956,798,2829
6,18,139,408,2197,0,2809,788,714,2750
6,18,228,411,1541,0,1473,21,808,1851
6,18,55,324,2120,0,2052,788,630,2681
6,18,55,324,2115,0,2136,706,632,2671
6,18,224,493,2292,0,1463,21,801,2848
6,18,139,322,2108,0,2888,784,710,2744
6,18,139,408,1445,0,1377,788,714,1843
6,30,623,1237,3124,654,2719,0,775,2836
6,30,624,1313,3104,567,5638,0,775,2900
6,30,991,80,0,11,23,1456,44,476
6,30,539,1153,2958,570,2634,0,690,2751
6,30,540,1153,2022,483,2559,0,691,1900
6,30,624,1311,3107,567,2617,0,774,2820
6,30,624,1231,3036,568,2631,0,774,2833
6,30,625,1232,3029,568,2626,0,775,2826
6,30,621,1224,2084,564,2616,0,769,2813
6,30,620,1229,2093,563,2633,0,770,2751
6,30,705,1315,2184,648,2726,0,855,2062
6,30,621,1226,3096,564,5630,0,771,2809
6,30,622,1230,3034,566,2628,0,772,2830
6,30,536,1150,2098,567,2554,0,688,2756
6,30,620,1314,3107,564,2707,0,771,2820
6,30,622,1227,3104,565,3212,0,686,2815
6,30,623,1313,3027,654,2623,0,772,2823
6,30,702,1303,3093,646,2694,0,850,2890
6,30,709,1317,3125,652,2719,0,858,2921
6,30,540,1151,2016,484,2640,0,692,2757
6,30,623,1231,2095,566,2635,0,772,1975
6,30,706,1314,3196,649,2713,0,855,2909
6,30,540,1225,3017,484,5548,0,774,2814
6,30,623,1234,2101,566,1863,0,775,1898
6,30,622,1145,2098,566,2552,0,684,1893
6,30,625,1231,3031,568,5596,0,776,2827
6,30,625,1311,3021,568,2620,0,774,2818
6,42,1533,1979,2865,646,2282,0,840,2046
6,42,1611,2139,3856,1556,3022,0,1006,2967
6,42,1610,2133,4765,729,3012,0,924,2957
6,42,1609,2051,3774,1469,2938,0,920,2203
6,42,1611,2139,3019,975,2437,0,1006,2203
6,42,1528,2062,2937,645,2958,0,840,2036
6,42,1525,1970,2855,1385,2268,0,837,2033
6,42,1522,1965,3764,1467,2931,0,837,2792
6,42,1522,2047,9059,1467,2926,0,839,2787
6,42,1527,2061,3717,893,2961,0,923,2126
6,42,1607,2138,3848,1638,3015,0,924,2960
6,42,1609,2054,2938,1552,2357,0,921,2119
6,42,1615,2147,3025,730,2958,0,924,2121
6,42,1525,1970,2925,1470,2946,0,838,2123
6,42,1524,2056,3787,1555,2356,0,922,2120
6,42,1607,2052,3788,1550,2353,0,920,2118
6,42,1607,2053,3849,1550,3020,0,922,2881
6,42,1609,2050,3846,1552,2931,0,922,2876
6,42,1531,2066,2945,646,2879,0,842,2040
6,42,1611,2058,3877,728,2959,0,923,2124
6,42,1445,1456,2870,643,2281,0,842,1955
6,42,1523,2052,3847,1468,2932,0,920,2876
6,42,1611,2141,3860,729,2942,0,924,2887
6,42,1528,1540,2946,729,1747,0,925,2127
6,42,1611,2053,3852,1554,3020,0,922,2879
6,42,1521,1965,3696,1466,2941,0,838,2802
18,6,74,0,960,193,714,726,825,1352
18,6,75,0,962,108,716,640,739,1350
18,6,158,0,1036,277,796,807,905,1512
18,6,158,0,2040,277,2145,807,904,2262
18,6,158,0,1963,275,793,805,816,1425
18,6,158,0,1043,276,714,811,823,1435
18,6,74,0,951,277,2651,807,818,2180
18,6,157,0,2038,276,2642,806,904,2258
18,6,158,0,2039,277,2645,807,905,6474
18,6,159,0,956,191,714,811,823,1436
18,6,158,0,1041,276,797,809,820,1433
18,6,74,0,1961,193,712,723,735,1340
18,6,242,0,1037,360,881,893,904,1517
18,6,159,0,1034,277,2648,806,903,6550
18,6,74,0,1043,278,973,809,996,1435
18,6,242,0,1039,274,797,808,820,2097
18,6,244,0,956,189,714,811,823,1434
18,6,241,0,2122,274,879,891,902,2346
18,6,158,0,957,190,713,724,823,1434
18,6,158,0,1948,274,2642,803,984,2170
18,6,158,0,1042,277,712,809,907,1439
18,6,158,0,2040,277,2645,807,904,2176
18,6,158,0,2042,277,2645,807,905,6458
18,6,158,0,1214,277,797,808,908,1433
18,6,242,0,2122,275,2727,893,904,2258
18,6,242,0,1036,361,879,891,903,1514
18,6,157,0,951,190,2655,807,818,2182
18,6,74,0,1959,193,2567,722,819,2183
18,6,241,0,1039,360,797,894,906,1435
18,18,1214,1226,2251,0,2791,933,1945,2475
18,18,1142,982,1920,0,1184,851,1791,2323
18,18,1053,895,1911,0,1097,764,1702,2227
18,18,1233,899,1923,0,1102,939,863,2328
18,18,556,899,1835,0,1099,854,780,2237
18,18,554,897,1837,0,1100,852,1708,2242
18,18,1058,899,1926,0,1101,768,863,2247
18,18,471,818,1595,0,1020,771,782,1560
18,18,553,895,1915,0,1095,850,1704,2229
18,18,470,899,1833,0,1099,766,778,2235
18,18,554,900,1928,0,1102,852,864,1726
18,18,1055,895,1916,0,1098,850,1704,2231
18,18,1135,977,2077,0,2529,848,1782,2302
18,18,556,985,1921,0,1186,852,864,2323
18,18,1061,901,1843,0,1104,768,779,2243
18,18,471,814,1754,0,1018,767,779,2157
18,18,1135,976,1989,0,2524,849,1777,2298
18,18,1059,899,1672,0,1014,768,780,2161
18,18,1136,978,2081,0,1178,849,1786,2305
18,18,638,980,2004,0,1180,934,1793,2323
18,18,554,984,2004,0,1184,852,864,2318
18,18,1055,810,1828,0,1010,765,1701,2147
18,18,1055,896,1916,0,1098,767,1786,2229
18,18,472,901,1918,0,1102,768,780,2234
18,18,1135,977,2081,0,1178,848,1786,2306
18,30,994,741,2134,0,945,693,616,1747
18,30,741,484,1870,0,692,437,449,1570
18,30,738,484,1779,0,689,437,362,1570
18,30,737,1341,1872,0,2142,438,450,1571
18,30,742,491,1880,0,2155,444,367,1494
18,30,819,1422,1950,0,2219,523,448,1651
18,30,562,484,1790,0,694,437,363,1492
18,30,735,568,1960,0,2232,521,532,1659
18,30,817,1420,1947,0,2216,608,450,1649
18,30,907,651,2132,0,947,692,615,1832
18,30,655,400,1709,0,696,440,364,1498
18,30,903,737,2129,0,2405,185,702,1828
18,30,982,731,2027,0,2384,684,609,1817
18,30,651,485,1882,0,2159,526,450,1580
18,30,902,736,2130,0,2408,777,700,1831
18,30,741,488,1879,0,2236,528,450,1664
18,30,653,488,1886,0,698,440,364,1500
18,30,650,487,1780,0,2137,354,280,1486
18,30,993,736,2125,0,944,185,614,1829
18,30,741,486,1788,0,692,439,365,1491
18,30,735,1419,1860,0,2213,440,366,1563
18,30,811,733,1527,0,946,773,613,1754
18,30,905,737,2127,0,2400,187,616,1828
18,30,743,486,1879,0,694,439,450,1579
18,42,1139,1063,3632,665,5186,0,11,1210
18,42,1141,1064,3628,666,5113,0,12,1212
18,42,1139,1063,3618,665,5071,0,12,1122
18,42,1148,984,2357,497,3506,0,12,1219
18,42,211,4559,56,2569,1588,0,697,21
18,42,1151,901,3640,496,5176,0,12,1134
18,42,1147,900,2266,665,5197,0,12,1218
18,42,1483,1231,2686,229,5434,0,260,1467
18,42,1059,895,2267,409,1537,0,11,1130
18,42,1566,1316,3982,229,1259,0,259,1550
18,42,1139,1063,3623,665,4501,0,12,1211
18,42,1137,1063,3622,665,5085,0,12,1208
18,42,1149,898,3645,496,4022,0,12,1133
18,42,1150,903,2443,497,4111,0,12,1222
30,6,1822,0,1168,1596,1608,2136,1541,2331
30,6,1740,0,1000,1513,852,2051,1456,2160
30,6,1816,0,1837,1592,1603,2133,1537,2330
30,6,1065,0,1088,1434,937,1980,1464,2180
30,6,1070,0,1091,765,941,2082,1471,1746
30,6,1156,0,1092,766,942,2073,1470,2184
30,6,1661,0,1173,1434,1021,2072,1635,1826
30,6,1817,0,1838,1592,1604,2131,1452,2329
30,6,979,0,1000,1264,770,1981,1295,2002
30,6,1730,0,1081,1593,2456,2042,1455,2236
30,6,1152,0,1173,1523,939,1632,1466,1741
30,6,1065,0,1086,1349,856,1980,1466,2092
30,6,1808,0,1999,1587,2610,2118,1532,2641
30,6,1813,0,2004,1593,2451,2123,1538,2648
30,6,1065,0,1086,1431,854,1979,1462,2092
30,6,1735,0,1168,1596,939,2045,1457,2240
30,6,1065,0,1086,1517,937,2063,1460,2172
30,6,1145,0,1168,1599,1610,2149,1544,2260
30,18,669,0,520,189,286,807,1085,828
30,18,665,0,517,189,965,801,1076,908
30,18,763,0,522,272,370,816,738,930
30,18,750,0,602,273,454,973,1162,994
30,18,756,0,606,189,372,808,646,917
30,18,669,0,520,189,372,721,643,832
30,18,589,0,523,190,373,817,651,926
30,18,753,0,603,273,370,805,643,914
30,18,757,0,605,189,372,809,645,918
30,18,668,0,520,188,371,805,994,914
30,18,675,0,437,189,201,727,565,748
30,18,591,0,614,192,30,820,135,931
30,18,751,0,602,273,454,801,813,998
30,18,671,0,520,189,372,721,733,920
30,30,1205,371,1226,392,739,581,0,772
30,30,1353,1453,1375,636,1396,1836,0,842
30,30,1190,1369,7760,471,1400,660,0,1764
30,30,1195,370,1300,473,1409,662,0,683
30,30,1368,536,1304,639,735,746,0,767
30,30,1284,451,1219,554,738,660,0,681
30,30,1266,1361,7512,468,3155,1737,0,1589
30,30,1277,450,1299,554,1406,659,0,764
30,30,1444,617,1379,720,901,825,0,846
30,30,1201,369,1223,474,1332,579,0,686
30,30,1291,455,1313,558,1420,663,0,770
30,30,1375,535,1396,556,827,751,0,772
30,30,1198,451,1219,473,740,578,0,685
30,30,1373,536,1394,641,912,662,0,770
30,30,1371,535,1392,556,824,663,0,770
30,30,1365,533,6117,555,1494,662,0,852
30,42,2281,2973,3756,2135,2581,905,0,1090
30,42,2214,1449,3686,1891,809,821,0,926
30,42,2370,2895,3588,2140,810,904,0,925
30,42,2228,1457,2249,718,812,823,0,844
30,42,2151,1375,1992,889,727,821,0,844
30,42,2220,1452,2241,1984,811,823,0,928
30,42,2300,1539,2924,2154,895,907,0,1012
30,42,2296,1530,2748,1972,1896,821,0,1009
30,42,2382,1534,2748,1975,813,906,0,928
30,42,2282,2890,3582,2050,1473,901,0,1006
30,42,2218,1535,2329,1895,890,901,0,1006
30,42,2374,1532,3672,2142,1478,905,0,1010
30,42,2208,1448,3684,1974,810,822,0,927
30,42,2140,1366,2068,1808,805,817,0,924
30,42,2211,1448,2232,1977,810,821,0,926
30,42,2218,1454,2674,2072,812,905,0,926
30,42,2220,1451,2241,1896,808,819,0,841
30,42,2137,1364,2067,714,809,820,0,925
42,6,1364,0,11,619,204,1416,903,915
42,6,1188,0,12,532,118,1326,812,824
42,6,1274,0,12,618,205,1326,898,910
42,6,1269,0,11,699,204,1994,897,994
42,6,1346,0,95,775,371,1483,973,1070
42,6,1174,0,12,2304,119,1979,805,986
42,6,1261,0,96,2480,290,2070,890,1073
42,6,1183,0,12,2317,119,1907,810,993
42,6,1260,0,96,2052,288,1985,975,1072
42,6,1274,0,12,615,204,1414,900,911
42,6,1348,0,95,693,287,1398,890,987
42,6,1273,0,12,701,204,1997,898,996
42,6,1270,0,96,617,288,1410,898,995
42,6,1270,0,96,699,288,1410,896,993
42,6,1261,0,12,2396,204,1984,890,988
42,18,1882,970,981,2850,0,4549,1856,862
42,18,1829,390,913,833,0,1543,774,786
42,18,1819,810,907,831,0,2047,603,698
42,18,1827,305,399,835,0,2056,691,702
42,18,1895,892,991,913,0,2122,684,780
42,18,1752,222,316,665,0,1379,608,620
42,18,1744,726,396,747,0,1975,602,700
42,18,1732,811,908,743,0,1966,602,697
42,18,1732,809,906,830,0,1961,602,697
42,18,1902,893,482,914,0,2130,1707,781
42,18,1828,307,913,833,0,2058,688,700
42,18,1908,979,991,911,0,2135,769,780
42,18,1746,305,398,749,0,1372,607,704
42,18,1889,890,985,2778,0,2117,1862,778
42,18,1883,971,982,2857,0,2284,1857,861
42,18,1806,890,986,2777,0,2120,1866,777
42,18,1735,724,825,745,0,1964,602,698
42,18,1884,889,984,2769,0,2112,1859,863
42,18,1888,972,1070,2862,0,2202,1862,863
42,18,1816,306,908,832,0,2042,1540,699
42,18,1901,390,992,916,0,2127,1625,783
42,30,2010,562,748,760,0,1452,271,536
42,30,1999,558,746,2539,0,1530,352,621
42,30,2097,643,832,664,0,1541,438,198
42,30,2099,648,749,760,0,1628,437,115
42,30,1927,560,749,671,0,1374,271,31
42,30,2081,640,827,2783,0,1697,435,703
42,30,2081,640,829,2703,0,1697,435,704
42,30,2012,560,750,583,0,1457,273,115
