6,6,3353,1721,2935,1391,2264,2276,1943,0
6,6,3298,1202,2345,1309,2277,1504,1863,0
6,6,3307,1037,2884,716,2199,1425,1876,0
6,6,3302,1206,2965,1312,2281,1507,1868,0
6,6,3281,1553,2774,1309,2182,1505,1864,0
6,6,3355,1719,3025,1390,2347,2273,1942,0
6,6,3265,1634,2848,1306,2177,2190,1857,0
6,6,3429,1799,3097,1475,2425,2350,2709,0
6,6,3273,1200,2939,1392,2267,1414,1856,0
6,6,3309,1036,2794,716,2193,1422,1873,0
6,6,3271,1548,2854,1306,2180,2192,1859,0
6,6,3275,1639,2858,1308,2180,1504,1861,0
6,6,3207,1034,2790,1223,2106,1419,1783,0
6,6,3372,1721,2949,1476,2353,1585,1947,0
6,6,3350,1721,3020,1393,2264,2276,1943,0
6,6,3188,1633,2852,1220,2176,1415,1768,0
6,6,3293,1038,2872,1228,2193,1423,1785,0
6,6,3188,1548,2767,1220,2091,2103,1771,0
6,6,3356,1719,2935,1307,2259,1500,1855,0
6,18,2901,502,2219,0,1299,368,555,127
6,18,2737,415,1462,0,1216,282,467,42
6,18,2216,415,1464,0,1217,369,467,42
6,18,2132,419,1469,0,1222,282,382,42
6,18,2746,503,1547,0,1220,195,380,41
6,18,2915,591,1636,0,1304,453,553,212
6,18,2214,506,1555,0,1308,371,558,42
6,18,2747,417,1462,0,1217,283,471,42
6,18,2914,586,1633,0,1299,540,640,128
6,18,2740,416,1459,0,1214,370,469,42
6,18,2837,416,1556,0,1310,371,558,43
6,18,2297,501,1548,0,1303,369,554,42
6,30,2787,1155,2809,314,1618,0,858,439
6,30,2866,1233,2976,565,1702,0,938,607
6,30,2881,1243,2991,484,1716,0,516,528
6,30,2884,1242,2995,481,1713,0,512,525
6,30,2858,1234,2966,483,1698,0,941,525
6,30,2815,1244,2050,399,1539,0,516,528
6,30,2930,1234,2951,566,1695,0,941,521
6,30,2864,1233,2974,566,1697,0,1023,608
6,30,2866,1155,2799,315,1616,0,858,441
6,30,2890,1331,3002,483,1721,0,600,612
6,30,2325,710,2431,45,1173,840,417,0
6,30,2868,1236,2978,567,1702,0,940,522
6,30,2785,1153,2807,315,1531,0,860,443
6,30,2282,663,2303,0,1119,1045,370,638
6,30,2936,1318,3045,564,1781,0,1024,606
